tran_dt,sender,receiver,amount,sender_prev_bal
2023-05-11,2851098229,1577884505,2644.61,5710.83
2023-02-07,1529943053,5763274349,61.35,3960.28
2023-06-20,5709743269,1177297310,121.72,6695.3
2023-09-16,7320521806,8155755793,270.29,5553.1
2023-01-02,7582855459,2852845691,532.33,7368.93
2023-05-15,3673667462,7593423234,311.96,4524.57
2023-04-04,7903045302,7987555683,389.82,6004.07
2023-11-09,3556530143,3756012342,222.33,5989.09
2023-05-24,9836783317,1177297310,367.51,824.51
2023-05-21,1770205776,3970439189,405.87,7220.16
2023-02-14,9184533484,6663018135,143.06,7011.97
2023-08-28,9677841168,6075416777,263.47,6496.72
2023-03-31,8014569370,7942133241,61.8,4325.17
2023-11-06,4905245731,9281971202,261.44,3611.53
2023-10-20,2817654956,4216329070,100.15,8021.32
2023-09-10,3152314300,4976263349,29.39,8795.52
2023-03-03,8542881577,4930211464,289.2,9860.9
2023-08-18,4631232391,5194527785,153.78,425.67
2023-06-05,4594183059,9068833369,2291.34,7326.98
2023-03-11,9794577317,3783204132,476.31,3593.13
2023-04-16,2851098229,4940796209,528.42,7521.36
2023-12-26,1288303997,1196540852,59.94,9887.01
2023-01-04,2617464071,4665633400,183.49,6139.97
2023-04-06,6374069564,4686845302,531.93,7075.12
2023-03-08,2054217031,3461051559,229.43,8453.49
2023-11-02,1676626956,2358461503,477.12,7731.46
2023-05-15,1176036462,7550152651,137.39,810.83
2023-02-21,4358294074,3419177052,152.02,1957.86
2023-04-22,4521904419,3605787210,422.35,1849.76
2023-06-19,8407362745,1206345702,272.18,2938.84
2023-11-06,2183582499,1532644469,39.13,584.64
2023-01-06,4358294074,4582797762,209.31,8518.91
2023-12-05,9677841168,4575154766,261.63,9496.6
2023-11-24,1703171857,8155755793,398.45,3792.5
2023-09-15,6397144101,3783204132,77.16,8829.39
2023-06-13,5018014536,2198372196,41.33,7800.95
2023-07-22,9117125188,3611808474,284.3,7720.42
2023-10-24,1112415317,6003120807,268.95,9861.49
2023-12-07,7594228160,9433922566,388.71,2834.92
2023-09-26,6121128635,1889964549,126.6,8007.08
2023-08-04,8308144630,3333563904,426.48,2259.85
2023-01-02,6265640291,4575154766,315.55,5601.66
2023-07-14,4189117361,6085975670,144.54,6921.48
2023-05-19,3522747123,2198372196,179.21,4398.57
2023-11-23,7329440465,3966504289,108.23,3282.89
2023-06-05,3169876550,2753512006,328.18,9660.41
2023-02-01,1529943053,3074629897,137.0,529.79
2023-06-30,6954377166,7032354535,143.42,9552.82
2023-10-23,6444300923,8220165229,343.17,6138.18
2023-06-16,5222101744,7934945986,336.4,2771.69
2023-03-12,2635360492,6350939203,422.96,3613.73
2023-02-19,1839577361,8230403684,489.58,9369.32
2023-10-13,9794577317,2358461503,427.02,6252.51
2023-05-01,7685012617,8798441230,209.1,5548.45
2023-01-13,1176036462,7468180940,188.43,3570.45
2023-03-26,8666108063,5704053928,429.83,2843.38
2023-04-04,6632254372,1567470170,164.08,3094.08
2023-02-19,8308144630,9461411256,369.28,1299.11
2023-12-31,5377595854,4149159127,264.52,3176.98
2023-05-31,2550100823,4191319783,292.24,619.9
2023-05-19,6517220846,2821255081,454.95,1446.17
2023-04-16,9898976418,6085975670,91.63,4745.31
2023-02-14,7036123296,7015509629,27.79,4437.49
2023-12-15,1112415317,4216329070,284.36,6303.47
2023-10-03,2824317672,6771127268,383.73,1345.06
2023-01-23,1761527270,1535483808,360.35,2339.99
2023-07-11,5784630903,8109475772,68.4,6622.01
2023-05-02,5222101744,9768303495,342.19,9091.19
2023-11-05,2550100823,2142635409,251.01,5351.93
2023-09-20,1524776007,8700526098,65.73,6966.04
2023-10-21,3699572113,2217721617,171.25,8864.98
2023-10-10,6910684122,4732508610,73.05,6133.68
2023-11-13,9430296170,2120572408,-14.6,3594.6
2023-12-09,1179368344,3630567726,525.78,8899.95
2023-04-06,5924421150,2809465977,396.97,6620.32
2023-12-20,5620527566,1815541762,527.35,6913.05
2023-07-28,3245284523,4283191345,203.41,612.35
2023-06-20,9163117711,7372235545,361.2,7449.77
2023-02-14,7202839593,1555841014,240.56,9737.92
2023-09-15,1825769558,6448029109,61.94,9513.7
2023-09-03,8670770043,6052123838,240.67,3126.11
2023-07-16,5813070931,4191319783,420.64,1333.44
2023-04-04,3692209346,3746221890,453.1,4607.18
2023-07-30,9104663241,5476409891,406.46,5422.42
2023-09-01,7836684495,9139307219,60.25,2557.83
2023-06-07,8590614086,3756012342,448.09,6039.54
2023-11-04,5784630903,4937612276,572.63,5239.8
2023-08-22,5134252963,2529705213,209.8,360.2
2023-05-30,4950453652,5353608240,219.84,9376.68
2023-05-31,8094279433,9152851286,327.15,9125.69
2023-09-20,5134252963,9461411256,214.06,4464.43
2023-12-03,2680751486,7527743202,65.49,8965.08
2023-08-27,2256517542,8023173960,116.59,1181.12
2023-07-23,7559586329,1004699940,264.66,8160.47
2023-10-24,7601334917,6202052702,358.8,9012.59
2023-06-12,9198899900,7965805248,113.8,8752.36
2023-06-03,5959515865,9025540461,383.45,9628.77
2023-12-20,5902627817,8656318435,442.56,9137.51
2023-12-12,1567185174,7934945986,129.31,8307.71
2023-12-06,4661562891,5506418492,109.41,4052.25
2023-07-28,6632254372,3338715730,156.45,4086.81
2023-02-15,6631218396,5194527785,881.63,8967.64
2023-01-05,7063064307,4339515896,23.34,929.9
2023-08-27,9794577317,8672999020,426.67,5500.52
2023-12-14,9342344505,2012502561,367.67,460.69
2023-04-26,3203290648,3906766178,385.19,8670.64
2023-11-09,1165106288,6448029109,221.47,2790.25
2023-06-10,8413728778,7593423234,178.78,9203.26
2023-06-23,3143462909,3743241358,429.04,4329.23
2023-04-06,2041054584,2902853837,317.77,4391.29
2023-12-23,5134252963,7827825384,217.81,7151.3
2023-01-15,8329600795,1244439007,381.82,7920.68
2023-09-26,8539637709,3920107544,870.0,4497.46
2023-09-25,9382268880,3466012826,1232.04,4529.82
2023-01-07,3151920304,9144862025,146.36,8532.8
2023-09-06,3819736364,6203892117,163.58,6269.48
2023-09-14,8056183846,8867354286,172.36,3215.7
2023-01-27,6910684122,6827293597,19.77,6062.43
2023-06-19,1188502677,6417324037,133.72,4778.66
2023-03-21,7601334917,4934364269,431.95,6809.69
2023-10-25,4466146256,3970439189,109.67,3247.35
2023-04-08,1870757167,1906786893,414.39,9926.64
2023-10-22,1144486898,9639125037,231.1,8076.47
2023-08-17,2824317672,5476409891,331.76,1442.28
2023-03-22,2449376974,4197211210,2617.99,7834.58
2023-07-26,8589841039,9152851286,65.72,8517.96
2023-05-20,1179368344,1577884505,457.08,4655.73
2023-03-19,7788087086,6197223505,434.44,3790.04
2023-06-13,9836783317,3970439189,376.18,9314.28
2023-04-09,5444740513,4937612276,332.08,8813.64
2023-07-21,9391881886,5056402796,2079.7,6445.13
2023-09-23,1524776007,4532052055,8.57,6411.43
2023-09-26,1825769558,8408789601,62.08,5398.08
2023-07-28,6827753864,4283191345,145.81,6057.47
2023-03-19,5959515865,8526557327,370.82,3848.38
2023-02-17,6560944890,1815541762,297.55,3790.84
2023-03-31,9306902494,8231056496,292.38,2376.1
2023-07-12,8579276620,7058292406,355.48,2957.0
2023-04-28,9352634039,6384994730,149.66,1255.12
2023-07-18,4405488566,1355028924,190.86,5175.83
2023-10-12,8436622319,4869227480,102.02,6215.7
2023-09-04,8027819355,6355012597,172.85,5039.92
2023-09-04,2851098229,8616053635,466.26,2752.36
2023-05-23,5294433105,3783204132,371.92,2167.52
2023-01-14,7575389424,1111495877,326.09,2891.16
2023-09-28,8094293910,5888445457,89.13,2794.29
2023-01-21,8329600795,9465099316,243.22,2726.6
2023-05-01,7036123296,1423922530,-33.81,2840.71
2023-04-02,7216578445,4197211210,248.89,4098.27
2023-11-23,5469695410,5221125082,256.22,4590.4
2023-05-19,8590614086,3743241358,2448.55,8287.99
2023-08-03,1844074790,3382776341,196.96,8616.72
2023-09-21,1293662596,4459764630,157.76,8079.55
2023-07-28,3957950476,6337639775,211.85,5035.21
2023-08-19,2911815832,6423325615,332.04,1852.16
2023-04-04,1606823814,4761080385,54.04,399.47
2023-03-22,1825769558,3020522095,76.45,2211.62
2023-08-10,1112415317,5728874239,267.8,4792.04
2023-12-12,4051387269,3283395205,404.93,1354.4
2023-01-25,2540044701,7678856749,328.39,8099.08
2023-09-22,2828220653,8238119329,68.41,8379.93
2023-09-27,6631222191,2852845691,39.62,2555.83
2023-03-22,1600919783,8023173960,432.62,670.95
2023-01-25,2381133638,8605482872,238.96,4279.82
2023-10-11,6121128635,4686845302,173.08,1922.57
2023-04-15,1188502677,4590579969,135.51,8203.23
2023-03-25,8875346680,2893164017,484.21,3600.31
2023-04-05,3964868878,2823946484,325.91,6654.91
2023-02-22,7408366345,9068833369,389.98,4478.93
2023-10-20,4606857351,2873340386,2067.22,4868.3
2023-09-11,7076598156,6490516141,410.58,5044.15
2023-10-20,1529943053,9815659443,45.94,9672.89
2023-02-12,5544171130,1633803099,178.36,4282.25
2023-09-24,1761527270,7421283075,359.06,2923.32
2023-08-20,5784630903,3729061797,149.13,2830.04
2023-10-02,1798769275,2809465977,418.44,6853.58
2023-01-20,1524776007,1004165119,121.15,8417.85
2023-06-28,1079948278,6848650970,158.01,4274.53
2023-04-14,2527655254,7934945986,11.19,2560.25
2023-03-30,7019049608,2408035912,143.78,5315.58
2023-02-07,8027819355,4588043007,308.69,529.1
2023-04-26,3819736364,9292724298,219.7,1611.04
2023-11-06,8579276620,3191351720,355.78,3165.86
2023-02-28,1068377549,2709587312,21.44,2570.72
2023-03-10,3819736364,6266056697,874.9,5420.25
2023-07-05,1324707311,9731472162,372.21,5938.55
2023-01-02,6374434257,1955800935,183.81,4415.44
2023-10-08,2911815832,1004699940,326.6,1326.36
2023-03-10,8471869360,4005630831,103.79,6078.81
2023-11-21,1079948278,4701120845,146.99,5224.81
2023-11-20,2682633258,3620898151,353.08,2602.26
2023-06-03,3699572113,8141239801,223.6,2354.15
2023-08-15,1761232323,5246958601,1.23,6865.09
2023-05-26,4930818616,1823056088,246.24,7258.73
2023-04-16,5071338731,3920107544,318.56,1982.28
2023-04-24,1161635857,5728874239,490.62,5628.31
2023-11-27,2097749932,2810373281,177.99,9405.59
2023-07-27,3699572113,9484892308,163.1,5026.56
2023-11-30,5079871673,8887473116,426.28,6724.13
2023-12-17,5959515865,6580572805,463.53,8989.51
2023-04-04,7666501843,8420033623,274.82,3735.23
2023-05-10,6628104619,2320077430,41.5,8413.48
2023-06-20,5809281990,2217721617,132.97,1793.81
2023-02-01,6762381230,7302775932,1664.39,8528.28
2023-01-30,1276045948,4021888776,431.34,7334.84
2023-07-30,9826131497,6474970807,231.51,4314.43
2023-08-16,1188502677,1325958156,147.43,4118.33
2023-08-22,8094279433,3368746576,432.83,4007.67
2023-01-11,8539637709,8270520024,156.12,1375.91
2023-10-12,3699572113,9639125037,161.61,562.37
2023-12-23,6581131506,3946294990,446.61,8725.38
2023-11-29,5444740513,6771127268,235.46,713.37
2023-02-26,7178578538,7667159439,243.32,3158.39
2023-04-03,2635360492,8280290626,320.26,8850.08
2023-03-11,1068377549,6921340315,19.3,6050.86
2023-03-22,3964868878,4528204061,355.93,4886.67
2023-01-23,9177192780,4447985812,450.33,1638.07
2023-10-21,2145863469,5113129178,183.81,5761.64
2023-02-25,8542881577,7421283075,306.2,5215.18
2023-09-24,3826325422,3211274099,141.28,7091.26
2023-07-01,3522747123,7446340394,195.6,7775.49
2023-12-20,8056183846,8384981854,854.65,2902.0
2023-10-23,4775057900,5221125082,390.29,6613.07
2023-06-02,5959515865,2225794435,440.13,5973.9
2023-09-26,8893138539,4449205315,505.06,1719.27
2023-08-14,5093619917,8182542226,297.55,2529.81
2023-09-18,7903045302,5763274349,377.35,7881.42
2023-12-18,8542881577,7184510101,263.99,2204.74
2023-10-01,4775057900,2405026259,422.16,8999.63
2023-05-31,3673667462,8700526098,330.82,2370.43
2023-11-16,2617464071,5067264044,172.02,4422.43
2023-10-19,7329440465,2658161865,94.18,4969.36
2023-08-23,1008861066,1810792375,121.73,7908.83
2023-09-26,8471869360,2962235114,103.29,2209.27
2023-02-09,8251635741,8815264532,366.72,3914.56
2023-09-17,6662045970,1298195121,213.64,3675.84
2023-02-19,8436622319,7761522903,115.81,9956.81
2023-11-19,3300797449,6915697329,90.67,7675.47
2023-07-26,7751910128,1913317016,167.38,7404.14
2023-09-11,9342344505,1196540852,283.38,4213.54
2023-11-17,1529943053,7667159439,55.84,9944.65
2023-02-25,1157973925,2658161865,389.07,5268.81
2023-08-10,1113834089,4528204061,103.84,1431.85
2023-10-21,8900805824,3086147773,225.06,4133.98
2023-04-14,2527655254,4515190519,68.84,6376.64
2023-01-21,5294433105,6407350656,364.75,1141.79
2023-03-02,1113834089,5254430736,107.59,7421.73
2023-06-16,3699572113,9749225643,225.64,6729.15
2023-06-28,3819736364,1017020714,232.46,6767.69
2023-03-07,7472044225,1532644469,44.21,3213.9
2023-10-25,1712202241,7832528172,16.6,7970.43
2023-03-23,7472044225,3483958943,49.15,313.9
2023-03-03,6324806362,2198372196,2636.84,3842.1
2023-04-21,1523706849,7627332650,483.78,989.24
2023-11-23,1651226605,8270520024,426.66,7824.24
2023-02-19,8056183846,9830950006,134.01,7442.2
2023-04-09,5544171130,8293282371,193.36,3551.54
2023-05-27,6331808265,9731472162,441.04,702.61
2023-12-07,1112415317,2613078821,283.96,8986.86
2023-06-28,8542881577,7667159439,1260.14,7450.87
2023-08-14,2296889509,2447658099,80.28,479.2
2023-05-13,8014569370,4857209490,148.68,2655.08
2023-08-20,9677841168,6766931204,265.48,7266.92
2023-11-23,6628104619,6829766093,143.52,9187.64
2023-11-09,7063064307,8384981854,-9.72,8309.37
2023-10-22,8579276620,2829885686,303.95,7315.83
2023-01-19,8413728778,1066190739,179.2,9813.53
2023-05-12,3151920304,4264117461,179.51,6359.87
2023-07-18,6041555874,6766931204,360.5,4645.01
2023-06-01,8842478751,1698812067,487.19,4548.26
2023-04-30,5137292853,4283191345,251.13,8623.8
2023-10-19,3826325422,5888445457,12.81,7256.05
2023-07-04,7408366345,9205655076,372.22,7770.7
2023-10-20,2527655254,3966504289,96.76,4161.21
2023-08-25,8548635822,1913317016,86.31,6401.33
2023-01-08,1188502677,3426264539,153.26,9581.25
2023-08-24,3245284523,8783646813,221.06,1207.71
2023-11-15,2817654956,6350939203,107.22,3329.99
2023-04-12,6632254372,3630567726,194.68,4725.75
2023-10-25,8094293910,8829725777,41.68,4441.92
2023-08-18,1079948278,7909236452,848.17,8275.8
2023-06-01,1567185174,2893164017,64.6,4350.51
2023-04-10,2054217031,4078271359,259.28,6943.34
2023-12-02,4237717123,2406636678,185.69,5175.68
2023-10-20,1712202241,3756012342,38.08,8195.21
2023-04-24,4143721117,9639125037,78.99,5262.22
2023-04-20,6331808265,4582797762,470.35,4809.93
2023-01-16,9898976418,3970439189,110.62,1606.83
2023-07-22,2282297408,4610887786,109.66,1320.82
2023-07-17,7320521806,7948458933,301.66,7521.81
2023-10-05,7559586329,7987555683,215.87,2654.53
2023-04-05,7036123296,7153326673,-2.81,8641.09
2023-04-15,8436622319,2736648278,113.64,3147.34
2023-04-23,3532316323,5505487777,176.53,6792.51
2023-03-10,1568070113,8026036678,754.44,971.23
2023-06-23,2348162937,9465099316,341.07,6114.47
2023-01-05,1839577361,8023173960,476.53,7661.05
2023-02-17,6121128635,5135858878,163.44,9256.41
2023-12-02,8032535589,8420033623,254.61,782.3
2023-07-03,7082906224,8419886520,450.28,614.1
2023-04-25,9946408543,4209184744,423.47,8908.82
2023-02-27,8024648080,6870119413,223.57,1555.39
2023-05-22,8471869360,8220165229,183.27,2819.04
2023-11-02,5093619917,6474970807,234.98,3000.97
2023-04-16,3556530143,4036073044,206.87,581.33
2023-01-31,9391881886,9462157314,449.15,2426.42
2023-05-07,3169876550,5271803575,351.0,6134.6
2023-10-18,6331808265,1577884505,405.17,8180.79
2023-07-10,9946408543,1020482393,415.29,7557.22
2023-12-01,1524776007,6766931204,35.03,9427.25
2023-01-29,7153578596,7032714017,264.12,788.57
2023-12-16,8045855309,6078992419,0.58,4385.46
2023-09-17,7063064307,8423597928,-12.97,2945.63
2023-01-27,7751910128,6604052925,215.99,6264.95
2023-08-14,5902627817,4209184744,463.92,3058.61
2023-09-06,1188502677,4528204061,129.24,272.57
2023-12-05,9136098514,5948031520,238.32,6163.66
2023-03-09,9195582017,5563407980,359.66,671.57
2023-10-11,2828220653,6197223505,342.73,2442.23
2023-10-09,5620527566,4857209490,458.24,3206.02
2023-03-18,1134062001,6915697329,1886.68,3899.89
2023-12-11,7751910128,1096817728,177.99,2308.38
2023-05-01,2555233206,1908169873,1347.46,1571.98
2023-06-27,8542881577,1735900726,192.27,407.08
2023-12-14,6331808265,1555841014,511.03,5931.39
2023-10-12,1878521807,1004699940,237.21,8048.47
2023-06-16,1068377549,5350295398,29.08,4618.72
2023-06-19,3075746715,9857402413,140.87,8854.29
2023-10-18,8539637709,1352268835,144.49,5078.98
2023-11-27,9826131497,8541934496,192.63,2749.11
2023-12-19,9163117711,9506997368,368.72,1886.72
2023-07-19,4930818616,7965805248,171.19,8455.07
2023-05-05,1524776007,5067264044,107.57,2619.46
2023-08-29,7216578445,1955909855,245.07,8285.38
2023-12-09,6631218396,8141239801,193.92,1612.52
2023-09-12,1676626956,9267308825,373.99,8491.03
2023-10-24,4189117361,2349736332,103.93,3347.39
2023-09-09,7903045302,3024221138,427.57,5265.95
2023-10-05,9163117711,5350295398,350.16,8804.38
2023-06-13,7751910128,7862330565,195.01,3475.08
2023-01-17,4606857351,7058292406,368.33,4155.98
2023-05-17,1651226605,8141239801,369.84,8801.78
2023-05-14,2507098120,8270520024,284.66,3209.09
2023-12-09,2341230241,5920569106,388.69,5710.0
2023-07-19,9107902912,9768303495,68.9,872.14
2023-03-09,7594228160,4197211210,295.98,6990.15
2023-05-11,7903045302,6673651725,391.79,1888.29
2023-08-24,6536389274,8230403684,211.32,738.14
2023-08-18,4910860812,3661752487,378.28,6826.59
2023-12-04,4905245731,4103747123,299.42,8037.24
2023-12-26,8413728778,6240932099,171.18,3625.48
2023-06-02,3747450723,7678856749,173.8,3825.76
2023-06-13,8240257727,5290749376,102.06,8466.68
2023-04-20,6632254372,1569441813,145.39,6758.3
2023-06-10,2781002956,1014077919,208.1,434.31
2023-04-22,5620527566,7926781770,485.5,6077.63
2023-09-30,2781002956,4103747123,200.66,2124.17
2023-01-01,4521904419,3145338057,2085.72,5949.67
2023-08-06,3621598798,8503214085,130.24,5129.66
2023-12-25,7539797855,9506997368,312.42,1425.93
2023-03-16,3143462909,1567470170,374.88,4849.67
2023-10-01,5853640549,1906786893,300.76,7304.05
2023-06-17,1651226605,3426264539,408.58,8594.39
2023-07-10,1157973925,2926121567,422.08,5106.52
2023-11-24,8032535589,1913317016,1653.38,8038.78
2023-09-10,4424404902,4934728511,485.13,8375.83
2023-08-06,2097749932,5392037730,190.85,3915.81
2023-03-08,8045855309,6293929234,26.6,2963.73
2023-03-10,7223312208,4264117461,90.13,3712.67
2023-08-24,6910684122,1271699948,9.85,9331.6
2023-11-03,7076598156,1908169873,388.28,3727.84
2023-10-13,5902627817,8641356362,434.35,1210.03
2023-07-14,3151920304,1271699948,175.62,3461.93
2023-11-05,4689284713,6527612750,373.3,4601.87
2023-05-17,7594228160,6691557287,404.19,4266.06
2023-03-05,2290620711,1111495877,258.51,7890.98
2023-12-07,2341230241,8616053635,447.31,5521.95
2023-08-31,5959515865,3086147773,2219.02,3884.45
2023-06-17,9430296170,2823946484,40.55,7799.21
2023-08-15,3819736364,2923068121,202.27,5501.8
2023-09-26,8666108063,7550152651,282.13,8594.78
2023-10-20,1524776007,2198372196,-3.76,8059.51
2023-03-28,9163117711,3074629897,350.1,7243.59
2023-08-31,9010637497,8446426896,122.79,9393.59
2023-01-16,3463316944,6203892117,78.61,3352.88
2023-07-01,3546339159,9496078669,556.32,2657.27
2023-10-16,8014569370,7372235545,175.02,2775.01
2023-07-18,5165694959,5387923020,143.81,9052.24
2023-09-07,8094279433,1955800935,333.94,2952.19
